onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
393	3	17	cue	2437136	n02437136	14	412.823659	4.0
396	15	17	imagery	2437136	n02437136	14	412.823659	4.0
411	3	17	evaluation	2437136	n02437136	14	412.823659	4.0
414	3	17	inter_rest	2437136	n02437136	14	412.823659	4.0
417	3	18	cue	1943899	n01943899	6	436.733691	4.0
420	15	18	imagery	1943899	n01943899	6	436.733691	4.0
435	3	18	evaluation	1943899	n01943899	6	436.733691	4.0
438	3	18	inter_rest	1943899	n01943899	6	436.733691	4.0
441	3	19	cue	3710193	n03710193	36	460.861558	4.0
444	15	19	imagery	3710193	n03710193	36	460.861558	4.0
459	3	19	evaluation	3710193	n03710193	36	460.861558	4.0
462	3	19	inter_rest	3710193	n03710193	36	460.861558	4.0
465	3	20	cue	1846331	n01846331	4	484.923021	3.0
468	15	20	imagery	1846331	n01846331	4	484.923021	3.0
483	3	20	evaluation	1846331	n01846331	4	484.923021	3.0
486	3	20	inter_rest	1846331	n01846331	4	484.923021	3.0
489	3	21	cue	1677366	n01677366	3	509.416235	4.0
492	15	21	imagery	1677366	n01677366	3	509.416235	4.0
507	3	21	evaluation	1677366	n01677366	3	509.416235	4.0
510	3	21	inter_rest	1677366	n01677366	3	509.416235	4.0
513	3	22	cue	4254777	n04254777	44	532.507548	4.0
516	15	22	imagery	4254777	n04254777	44	532.507548	4.0
531	3	22	evaluation	4254777	n04254777	44	532.507548	4.0
534	3	22	inter_rest	4254777	n04254777	44	532.507548	4.0
537	3	23	cue	3941684	n03941684	40	557.268775	3.0
540	15	23	imagery	3941684	n03941684	40	557.268775	3.0
555	3	23	evaluation	3941684	n03941684	40	557.268775	3.0
558	3	23	inter_rest	3941684	n03941684	40	557.268775	3.0
561	3	24	cue	3122295	n03122295	24	580.927261	3.0
564	15	24	imagery	3122295	n03122295	24	580.927261	3.0
579	3	24	evaluation	3122295	n03122295	24	580.927261	3.0
582	3	24	inter_rest	3122295	n03122295	24	580.927261	3.0
585	3	25	cue	3761084	n03761084	38	604.720579	4.0
588	15	25	imagery	3761084	n03761084	38	604.720579	4.0
603	3	25	evaluation	3761084	n03761084	38	604.720579	4.0
606	3	25	inter_rest	3761084	n03761084	38	604.720579	4.0
609	3	26	cue	2190790	n02190790	11	n/a	1.0
612	15	26	imagery	2190790	n02190790	11	n/a	1.0
627	3	26	evaluation	2190790	n02190790	11	n/a	1.0
630	3	26	inter_rest	2190790	n02190790	11	n/a	1.0
633	6	27	rest	n/a	n/a	n/a	n/a	n/a
