onset	duration	trial_no	event_type	category_id	category_index	response_time	evaluation
459	3	19	evaluation	4297750.0	45.0	460.42992999999996	4.0
462	3	19	inter_rest	4297750.0	45.0	460.42992999999996	4.0
465	3	20	cue	2274259.0	12.0	485.97402999999997	3.0
468	15	20	imagery	2274259.0	12.0	485.97402999999997	3.0
483	3	20	evaluation	2274259.0	12.0	485.97402999999997	3.0
486	3	20	inter_rest	2274259.0	12.0	485.97402999999997	3.0
489	3	21	cue	4554684.0	49.0	508.13463499999995	5.0
492	15	21	imagery	4554684.0	49.0	508.13463499999995	5.0
507	3	21	evaluation	4554684.0	49.0	508.13463499999995	5.0
510	3	21	inter_rest	4554684.0	49.0	508.13463499999995	5.0
513	3	22	cue	4533802.0	48.0	533.043995	4.0
516	15	22	imagery	4533802.0	48.0	533.043995	4.0
531	3	22	evaluation	4533802.0	48.0	533.043995	4.0
534	3	22	inter_rest	4533802.0	48.0	533.043995	4.0
537	3	23	cue	3122295.0	24.0	556.7045860000001	4.0
540	15	23	imagery	3122295.0	24.0	556.7045860000001	4.0
555	3	23	evaluation	3122295.0	24.0	556.7045860000001	4.0
558	3	23	inter_rest	3122295.0	24.0	556.7045860000001	4.0
561	3	24	cue	3124170.0	25.0	580.9151400000001	4.0
564	15	24	imagery	3124170.0	25.0	580.9151400000001	4.0
579	3	24	evaluation	3124170.0	25.0	580.9151400000001	4.0
582	3	24	inter_rest	3124170.0	25.0	580.9151400000001	4.0
585	3	25	cue	3626115.0	35.0	605.312767	3.0
588	15	25	imagery	3626115.0	35.0	605.312767	3.0
603	3	25	evaluation	3626115.0	35.0	605.312767	3.0
606	3	25	inter_rest	3626115.0	35.0	605.312767	3.0
609	3	26	cue	3716966.0	37.0	0.0	1.0
612	15	26	imagery	3716966.0	37.0	0.0	1.0
627	3	26	evaluation	3716966.0	37.0	0.0	1.0
630	3	26	inter_rest	3716966.0	37.0	0.0	1.0
633	6	27	rest	n/a	n/a	n/a	n/a
