onset	duration	trial_no	event_type	category_id	category_name	category_index	response_time	evaluation
420	15	18	imagery	4533802	n04533802	48	437.129333	4.0
435	3	18	evaluation	4533802	n04533802	48	437.129333	4.0
438	3	18	inter_rest	4533802	n04533802	48	437.129333	4.0
441	3	19	cue	4210120	n04210120	42	460.587628	4.0
444	15	19	imagery	4210120	n04210120	42	460.587628	4.0
459	3	19	evaluation	4210120	n04210120	42	460.587628	4.0
462	3	19	inter_rest	4210120	n04210120	42	460.587628	4.0
465	3	20	cue	1621127	n01621127	2	484.316120	5.0
468	15	20	imagery	1621127	n01621127	2	484.316120	5.0
483	3	20	evaluation	1621127	n01621127	2	484.316120	5.0
486	3	20	inter_rest	1621127	n01621127	2	484.316120	5.0
489	3	21	cue	3452741	n03452741	30	508.674385	5.0
492	15	21	imagery	3452741	n03452741	30	508.674385	5.0
507	3	21	evaluation	3452741	n03452741	30	508.674385	5.0
510	3	21	inter_rest	3452741	n03452741	30	508.674385	5.0
513	3	22	cue	4254777	n04254777	44	532.268130	5.0
516	15	22	imagery	4254777	n04254777	44	532.268130	5.0
531	3	22	evaluation	4254777	n04254777	44	532.268130	5.0
534	3	22	inter_rest	4254777	n04254777	44	532.268130	5.0
537	3	23	cue	3495258	n03495258	33	556.578799	3.0
540	15	23	imagery	3495258	n03495258	33	556.578799	3.0
555	3	23	evaluation	3495258	n03495258	33	556.578799	3.0
558	3	23	inter_rest	3495258	n03495258	33	556.578799	3.0
561	3	24	cue	2824058	n02824058	18	n/a	1.0
564	15	24	imagery	2824058	n02824058	18	n/a	1.0
579	3	24	evaluation	2824058	n02824058	18	n/a	1.0
582	3	24	inter_rest	2824058	n02824058	18	n/a	1.0
585	3	25	cue	2950256	n02950256	21	604.897713	4.0
588	15	25	imagery	2950256	n02950256	21	604.897713	4.0
603	3	25	evaluation	2950256	n02950256	21	604.897713	4.0
606	3	25	inter_rest	2950256	n02950256	21	604.897713	4.0
609	3	26	cue	3237416	n03237416	26	628.524606	4.0
612	15	26	imagery	3237416	n03237416	26	628.524606	4.0
627	3	26	evaluation	3237416	n03237416	26	628.524606	4.0
630	3	26	inter_rest	3237416	n03237416	26	628.524606	4.0
633	6	27	rest	n/a	n/a	n/a	n/a	n/a
